host,dopant,dopant_Z,dopant_period,n_sites,true_preference,predicted_preference,preference_eligible,preference_correct,true_margin_eV,predicted_margin_eV,margin_absolute_error_eV,true_global_best,n_tied_true_global_best_sites,predicted_global_best,global_site_correct,global_uniform_exact_expectation,global_screening_regret_eV,majority_preference_correct,preference_gain_over_majority,global_exact_gain_over_uniform
PtS2,Rb,37,5,5,adsorbate,adsorbate,1,1,9.728717259999994,8.456804037094116,1.2719132229058783,adsorbate:ads2,1,adsorbate:ads1,0,0.2,0.09052244999998038,1,0,-0.2
PtS2,Re,75,6,5,interstitial,interstitial,1,1,-2.1542555900000204,-1.5819826126098633,0.5722729773901571,interstitial:int2,1,interstitial:int2,1,0.2,0.0,0,1,0.8
PtS2,Sc,21,4,5,adsorbate,adsorbate,1,1,1.6666610300000004,2.1463921070098877,0.47973107700988726,adsorbate:int2,1,adsorbate:int2,1,0.2,0.0,1,0,0.8
PtS2,Se,34,4,4,adsorbate,adsorbate,1,1,5.643881639999989,3.3006513118743896,2.3432303281255997,adsorbate:ads0,1,adsorbate:ads0,1,0.25,0.0,1,0,0.75
PtS2,Si,14,3,5,adsorbate,adsorbate,1,1,1.2692860300000182,0.38618922233581543,0.8830968076642027,adsorbate:ads1,1,adsorbate:ads1,1,0.2,0.0,1,0,0.8
PtS2,Sn,50,5,4,adsorbate,adsorbate,1,1,9.40018273999999,7.433363199234009,1.9668195407659805,adsorbate:ads1,1,adsorbate:ads2,0,0.25,0.04273148999999399,1,0,-0.25
PtS2,Sr,38,5,5,adsorbate,adsorbate,1,1,5.294388679999997,5.595109939575195,0.300721259575198,adsorbate:ads2,1,adsorbate:int2,0,0.2,0.03654904999999069,1,0,-0.2
PtS2,Ta,73,6,3,interstitial,interstitial,1,1,-1.9437827699999852,-2.00557279586792,0.061790025867934695,interstitial:int2,1,interstitial:int2,1,0.3333333333333333,0.0,0,1,0.6666666666666667
PtS2,Tc,43,5,4,interstitial,interstitial,1,1,-0.3577909400000001,-0.10738658905029297,0.25040435094970714,interstitial:int2,1,interstitial:int2,1,0.25,0.0,0,1,0.75
PtS2,Te,52,5,5,adsorbate,adsorbate,1,1,4.401079629999998,4.1310425996780396,0.2700370303219586,adsorbate:ads0,1,adsorbate:ads0,1,0.2,0.0,1,0,0.8
PtS2,Ti,22,4,5,interstitial,interstitial,1,1,-1.3118822400000165,-0.9894742965698242,0.3224079434301923,interstitial:int2,1,interstitial:int2,1,0.2,0.0,0,1,0.8
PtS2,Tl,81,6,3,adsorbate,adsorbate,1,1,10.785903260000024,9.815114736557007,0.9707885234430176,adsorbate:ads2,1,adsorbate:ads0,0,0.3333333333333333,0.33692086000002064,1,0,-0.3333333333333333
PtS2,V,23,4,5,adsorbate,adsorbate,1,1,2.4660867699999764,1.4990758895874023,0.9670108804125741,adsorbate:int2,1,adsorbate:int2,1,0.2,0.0,1,0,0.8
PtS2,W,74,6,4,interstitial,interstitial,1,1,-1.7857136199999948,-1.3535137176513672,0.4321999023486276,interstitial:int2,1,interstitial:int2,1,0.25,0.0,0,1,0.75
PtS2,Y,39,5,5,adsorbate,adsorbate,1,1,1.9952311400000151,1.4125910997390747,0.5826400402609404,adsorbate:int2,1,adsorbate:int2,1,0.2,0.0,1,0,0.8
PtS2,Zr,40,5,5,adsorbate,adsorbate,1,1,1.6940257800000036,1.342098355293274,0.35192742470672966,adsorbate:int2,1,adsorbate:int2,1,0.2,0.0,1,0,0.8
PtSe2,Ag,47,5,4,adsorbate,adsorbate,1,1,6.0205037300000015,4.577721357345581,1.4427823726544204,adsorbate:ads2,1,adsorbate:ads2,1,0.25,0.0,1,0,0.75
PtSe2,Al,13,3,5,adsorbate,adsorbate,1,1,0.016479799999984834,1.1395046710968018,1.123024871096817,adsorbate:ads2,1,adsorbate:ads2,1,0.2,0.0,1,0,0.8
PtSe2,As,33,4,4,adsorbate,adsorbate,1,1,2.0991871899999803,2.3849546909332275,0.2857675009332472,adsorbate:ads2,1,adsorbate:ads1,0,0.25,0.057425660000006484,1,0,-0.25
PtSe2,Au,79,6,4,adsorbate,adsorbate,1,1,7.134277569999994,6.369002103805542,0.7652754661944519,adsorbate:ads2,1,adsorbate:ads1,0,0.25,0.040304700000008076,1,0,-0.25
PtSe2,B,5,2,5,interstitial,interstitial,1,1,-0.44553833999998593,-0.9005703926086426,0.45503205260865665,interstitial:int0,1,interstitial:int1,0,0.2,0.0571075599999924,0,1,-0.2
PtSe2,Ba,56,6,5,adsorbate,adsorbate,1,1,7.384714139999987,5.1214587688446045,2.263255371155383,adsorbate:int1,1,adsorbate:int1,1,0.2,0.0,1,0,0.8
PtSe2,Be,4,2,5,interstitial,interstitial,1,1,-1.1645233300000086,-1.065506935119629,0.09901639488037972,interstitial:int1,1,interstitial:ads2,0,0.2,0.00019804999999450956,0,1,-0.2
PtSe2,Br,35,4,4,adsorbate,adsorbate,1,1,7.305311409999988,7.3951849937438965,0.08987358374390819,adsorbate:ads0,1,adsorbate:ads2,0,0.25,0.007218510000001177,1,0,-0.25
PtSe2,C,6,2,5,adsorbate,interstitial,1,0,0.6905073700000077,-0.12365388870239258,0.8141612587024003,adsorbate:ads1,1,interstitial:int0,0,0.2,0.9960055800000038,1,-1,-0.2
PtSe2,Ca,20,4,5,adsorbate,adsorbate,1,1,2.79061255000002,2.303422451019287,0.48719009898073296,adsorbate:int1,1,adsorbate:int1,1,0.2,0.0,1,0,0.8
PtSe2,Cd,48,5,5,adsorbate,adsorbate,1,1,5.729613760000006,6.711923360824585,0.9823096008245793,adsorbate:ads1,1,adsorbate:ads1,1,0.2,0.0,1,0,0.8
PtSe2,Cl,17,3,4,adsorbate,adsorbate,1,1,5.805880180000016,4.6352949142456055,1.1705852657544105,adsorbate:ads0,1,adsorbate:ads0,1,0.25,0.0,1,0,0.75
PtSe2,Co,27,4,5,interstitial,interstitial,1,1,-0.8157705200000009,-0.5022361278533936,0.3135343921466074,interstitial:int1,1,interstitial:int1,1,0.2,0.0,0,1,0.8
PtSe2,Cr,24,4,5,interstitial,adsorbate,1,0,-0.08141428999999745,0.06065011024475098,0.14206440024474842,interstitial:int1,1,adsorbate:ads2,0,0.2,0.08141428999999745,0,0,-0.2
PtSe2,Cs,55,6,5,adsorbate,adsorbate,1,1,10.767179019999984,9.634564638137817,1.132614381862167,adsorbate:int1,1,adsorbate:int1,1,0.2,0.0,1,0,0.8
PtSe2,Cu,29,4,4,adsorbate,adsorbate,1,1,1.7954056500000202,1.2912640571594238,0.5041415928405963,adsorbate:ads2,1,adsorbate:ads1,0,0.25,0.11652962000002276,1,0,-0.25
PtSe2,F,9,2,5,adsorbate,adsorbate,1,1,4.343890600000009,3.5476937294006348,0.796196870599374,adsorbate:ads2,1,adsorbate:ads0,0,0.2,0.042789290000001756,1,0,-0.2
PtSe2,Fe,26,4,4,interstitial,interstitial,1,1,-0.4578927400000059,-0.9120759963989258,0.4541832563989199,interstitial:int1,1,interstitial:int1,1,0.25,0.0,0,1,0.75
PtSe2,Ga,31,4,2,adsorbate,adsorbate,1,1,2.0384483499999813,1.5839908123016357,0.4544575376983455,adsorbate:ads0,1,adsorbate:ads0,1,0.5,0.0,1,0,0.5
PtSe2,Ge,32,4,4,adsorbate,adsorbate,1,1,2.4885554999999906,1.3339080810546875,1.154647418945303,adsorbate:ads1,1,adsorbate:int1,0,0.25,0.9797931199999828,1,0,-0.25
PtSe2,H,1,1,5,adsorbate,adsorbate,1,1,0.6784412899999952,0.9834451675415039,0.3050038775415087,adsorbate:ads0,1,adsorbate:ads0,1,0.2,0.0,1,0,0.8
PtSe2,Hf,72,6,4,interstitial,interstitial,1,1,-2.3034973700000028,-2.302123785018921,0.0013735849810818657,interstitial:int0,1,interstitial:int1,0,0.25,0.2922803400000187,0,1,-0.25
PtSe2,I,53,5,5,adsorbate,adsorbate,1,1,6.617505549999989,5.878148317337036,0.739357232662953,adsorbate:ads0,1,adsorbate:ads1,0,0.2,0.18823229000000197,1,0,-0.2
PtSe2,Ir,77,6,3,interstitial,interstitial,1,1,-0.558205479999998,-0.6147561073303223,0.05655062733032423,interstitial:int1,1,interstitial:int1,1,0.3333333333333333,0.0,0,1,0.6666666666666667
PtSe2,K,19,4,5,adsorbate,adsorbate,1,1,6.7724544900000145,5.246668100357056,1.5257863896429589,adsorbate:ads2,1,adsorbate:ads1,0,0.2,0.05259128000000146,1,0,-0.2
PtSe2,Li,3,2,5,adsorbate,adsorbate,1,1,2.563011619999997,1.9273600578308105,0.6356515621691865,adsorbate:ads2,1,adsorbate:ads2,1,0.2,0.0,1,0,0.8
PtSe2,Lu,71,6,5,adsorbate,adsorbate,1,1,0.6558045299999831,0.9378408193588257,0.2820362893588426,adsorbate:int1,1,adsorbate:int1,1,0.2,0.0,1,0,0.8
PtSe2,Mg,12,3,5,adsorbate,adsorbate,1,1,2.1319550099999987,2.033385992050171,0.09856901794982775,adsorbate:ads2,1,adsorbate:ads2,1,0.2,0.0,1,0,0.8
PtSe2,Mn,25,4,4,interstitial,interstitial,1,1,-0.2904331299999967,-0.4995286464691162,0.2090955164691195,interstitial:int1,1,interstitial:int1,1,0.25,0.0,0,1,0.75
PtSe2,Mo,42,5,4,interstitial,interstitial,1,1,-1.0787119400000047,-0.8279528617858887,0.250759078214116,interstitial:int1,1,interstitial:int1,1,0.25,0.0,0,1,0.75
PtSe2,N,7,2,5,adsorbate,adsorbate,1,1,1.7614073900000164,1.5743329524993896,0.1870744375006268,adsorbate:ads0,1,adsorbate:ads0,1,0.2,0.0,1,0,0.8
PtSe2,Nb,41,5,4,interstitial,interstitial,1,1,-1.6669831799999884,-1.7533318996429443,0.08634871964295598,interstitial:int1,1,interstitial:int1,1,0.25,0.0,0,1,0.75
PtSe2,Ni,28,4,4,interstitial,interstitial,1,1,-0.4258660699999839,-0.7016205787658691,0.27575450876588525,interstitial:int1,1,interstitial:int1,1,0.25,0.0,0,1,0.75
PtSe2,O,8,2,4,adsorbate,adsorbate,1,1,3.9514767000000006,3.5887248516082764,0.36275184839172425,adsorbate:ads0,1,adsorbate:ads0,1,0.25,0.0,1,0,0.75
PtSe2,Os,76,6,4,interstitial,interstitial,1,1,-2.160542520000006,-1.2212119102478027,0.9393306097522034,interstitial:int1,1,interstitial:int1,1,0.25,0.0,0,1,0.75
PtSe2,P,15,3,5,adsorbate,adsorbate,1,1,0.7340046699999903,1.5905468463897705,0.8565421763897803,adsorbate:ads1,1,adsorbate:ads1,1,0.2,0.0,1,0,0.8
PtSe2,Rb,37,5,5,adsorbate,adsorbate,1,1,7.521952860000001,6.4658284187316895,1.0561244412683113,adsorbate:int1,1,adsorbate:ads0,0,0.2,0.25409799999999905,1,0,-0.2
PtSe2,Re,75,6,4,interstitial,interstitial,1,1,-1.9653282100000249,-2.0724148750305176,0.10708666503049269,interstitial:int1,1,interstitial:int1,1,0.25,0.0,0,1,0.75
PtSe2,Rh,45,5,5,adsorbate,adsorbate,1,1,6.10041219,3.4830427169799805,2.6173694730200197,adsorbate:int1,1,adsorbate:ads1,0,0.2,0.401006179999996,1,0,-0.2
PtSe2,Ru,44,5,3,interstitial,interstitial,1,1,-0.8013838800000035,-0.6567039489746094,0.14467993102539412,interstitial:int1,1,interstitial:int1,1,0.3333333333333333,0.0,0,1,0.6666666666666667
PtSe2,S,16,3,5,adsorbate,adsorbate,1,1,4.478267310000006,3.5800894498825073,0.8981778601174986,adsorbate:ads0,1,adsorbate:ads1,0,0.2,0.7600371199999927,1,0,-0.2
PtSe2,Sc,21,4,3,adsorbate,adsorbate,1,1,0.25901415999999244,0.5519436597824097,0.2929294997824172,adsorbate:ads2,1,adsorbate:ads2,1,0.3333333333333333,0.0,1,0,0.6666666666666667
PtSe2,Si,14,3,5,adsorbate,interstitial,1,0,0.960367309999981,-0.21472668647766113,1.1750939964776421,adsorbate:ads1,1,interstitial:int0,0,0.2,1.1549851899999908,1,-1,-0.2
PtSe2,Sn,50,5,5,adsorbate,adsorbate,1,1,2.9276395599999887,6.113886117935181,3.186246557935192,adsorbate:ads2,1,adsorbate:ads2,1,0.2,0.0,1,0,0.8
PtSe2,Sr,38,5,5,adsorbate,adsorbate,1,1,3.4883088099999924,4.028707981109619,0.5403991711096268,adsorbate:ads2,1,adsorbate:int1,0,0.2,0.010658289999980697,1,0,-0.2
PtSe2,Ta,73,6,3,interstitial,interstitial,1,1,-2.0968392999999983,-3.218200206756592,1.1213609067565935,interstitial:int1,1,interstitial:int1,1,0.3333333333333333,0.0,0,1,0.6666666666666667
PtSe2,Tc,43,5,4,interstitial,interstitial,1,1,-1.2410521399999945,-1.1821274757385254,0.05892466426146914,interstitial:int1,1,interstitial:int1,1,0.25,0.0,0,1,0.75
PtSe2,Ti,22,4,4,interstitial,interstitial,1,1,-1.0441825199999921,-1.0495502948760986,0.0053677748761065125,interstitial:int1,1,interstitial:int1,1,0.25,0.0,0,1,0.75
PtSe2,V,23,4,5,interstitial,interstitial,1,1,-1.1243085700000108,-0.5985240936279297,0.5257844763720811,interstitial:int1,1,interstitial:int1,1,0.2,0.0,0,1,0.8
PtSe2,W,74,6,5,interstitial,interstitial,1,1,-2.0591006600000137,-1.483170986175537,0.5759296738244766,interstitial:int1,1,interstitial:int1,1,0.2,0.0,0,1,0.8
PtSe2,Xe,54,5,4,adsorbate,adsorbate,1,1,12.499483870000008,10.252100706100464,2.247383163899544,adsorbate:ads2,1,adsorbate:ads1,0,0.25,0.0220633600000042,1,0,-0.25
PtSe2,Y,39,5,5,adsorbate,adsorbate,1,1,0.6908806200000017,1.0162144899368286,0.3253338699368269,adsorbate:int1,1,adsorbate:int1,1,0.2,0.0,1,0,0.8
PtSe2,Zn,30,4,4,adsorbate,adsorbate,1,1,2.4031055700000072,3.1589876413345337,0.7558820713345265,adsorbate:ads2,1,adsorbate:ads1,0,0.25,0.006510230000003503,1,0,-0.25
PtSe2,Zr,40,5,5,interstitial,interstitial,1,1,-1.482523979999996,-1.4985003471374512,0.015976367137455094,interstitial:int1,1,interstitial:int1,1,0.2,0.0,0,1,0.8
Re4S8,Al,13,3,5,adsorbate,adsorbate,1,1,0.8507052399999679,1.4678113460540771,0.6171061060541092,adsorbate:ads2,1,adsorbate:ads2,1,0.2,0.0,1,0,0.8
Re4S8,As,33,4,4,adsorbate,adsorbate,1,1,0.8672874200000251,2.569791078567505,1.7025036585674798,adsorbate:ads1,1,adsorbate:ads1,1,0.25,0.0,1,0,0.75
Re4S8,B,5,2,5,interstitial,interstitial,1,1,-2.4013740400000083,-1.656367301940918,0.7450067380590903,interstitial:int0,1,interstitial:int2,0,0.2,1.170039709999969,0,1,-0.2
Re4S8,Be,4,2,6,interstitial,interstitial,1,1,-1.9165588199999775,-1.7180184125900269,0.1985404074099506,interstitial:int2,1,interstitial:int2,1,0.16666666666666666,0.0,0,1,0.8333333333333334
Re4S8,C,6,2,4,interstitial,interstitial,1,1,-1.5343265900000347,-0.5300459861755371,1.0042806038244976,interstitial:int0,1,interstitial:int0,1,0.25,0.0,0,1,0.75
Re4S8,Co,27,4,5,interstitial,interstitial,1,1,-0.4393855200000307,-0.8992524147033691,0.4598668947033384,interstitial:int2,1,interstitial:int2,1,0.2,0.0,0,1,0.8
Re4S8,Cr,24,4,5,interstitial,interstitial,1,1,-0.41928231000002825,-0.0008103847503662109,0.41847192524966204,interstitial:int2,1,interstitial:int2,1,0.2,0.0,0,1,0.8
Re4S8,Cu,29,4,5,adsorbate,adsorbate,1,1,0.3859944499999983,0.31230902671813965,0.07368542328185868,adsorbate:ads2,1,adsorbate:ads2,1,0.2,0.0,1,0,0.8
Re4S8,Fe,26,4,4,interstitial,interstitial,1,1,-1.0886382200000067,-0.5643582344055176,0.5242799855944891,interstitial:int2,1,interstitial:int2,1,0.25,0.0,0,1,0.75
Re4S8,Ga,31,4,5,adsorbate,adsorbate,1,1,2.208480860000009,2.7524906396865845,0.5440097796865753,adsorbate:ads2,1,adsorbate:ads2,1,0.2,0.0,1,0,0.8
Re4S8,Ge,32,4,5,adsorbate,adsorbate,1,1,1.4574731499999984,1.246530294418335,0.21094285558166348,adsorbate:ads1,1,adsorbate:ads2,0,0.2,0.008169790000010835,1,0,-0.2
Re4S8,H,1,1,6,adsorbate,adsorbate,1,1,0.2281233900000077,0.27922487258911133,0.05110148258910363,adsorbate:ads1,1,adsorbate:ads0,0,0.16666666666666666,0.8285159800000204,1,0,-0.16666666666666666
Re4S8,Ir,77,6,4,interstitial,interstitial,1,1,-0.7651873799999862,-0.23211097717285156,0.5330764028271346,interstitial:int2,1,interstitial:int2,1,0.25,0.0,0,1,0.75
Re4S8,Li,3,2,4,adsorbate,adsorbate,1,1,0.0141600599999947,1.5535699129104614,1.5394098529104667,adsorbate:ads2,1,adsorbate:ads2,1,0.25,0.0,1,0,0.75
Re4S8,Mg,12,3,5,adsorbate,adsorbate,1,1,1.310702630000037,1.0676113367080688,0.2430912932919682,adsorbate:ads2,1,adsorbate:ads2,1,0.2,0.0,1,0,0.8
Re4S8,Mn,25,4,4,interstitial,interstitial,1,1,-0.733782100000042,-0.35192108154296875,0.3818610184570732,interstitial:int2,1,interstitial:int2,1,0.25,0.0,0,1,0.75
Re4S8,N,7,2,4,adsorbate,interstitial,1,0,0.26133597000000464,-0.8157224655151367,1.0770584355151414,adsorbate:ads1,1,interstitial:int0,0,0.25,0.26133597000000464,1,-1,-0.25
Re4S8,Ni,28,4,4,interstitial,interstitial,1,1,-0.7239836399999717,-0.3573777675628662,0.3666058724371055,interstitial:int2,1,interstitial:int2,1,0.25,0.0,0,1,0.75
Re4S8,O,8,2,4,adsorbate,adsorbate,1,1,3.5323731600000197,1.6053738594055176,1.926999300594502,adsorbate:ads1,1,adsorbate:int0,0,0.25,1.3783386200000223,1,0,-0.25
Re4S8,Os,76,6,4,interstitial,interstitial,1,1,-0.724623969999981,-1.8486347198486328,1.1240107498486518,interstitial:int2,1,interstitial:int2,1,0.25,0.0,0,1,0.75
Re4S8,P,15,3,4,adsorbate,adsorbate,1,1,1.867487820000008,1.9047415256500244,0.0372537056500164,adsorbate:ads1,1,adsorbate:ads1,1,0.25,0.0,1,0,0.75
Re4S8,Rh,45,5,4,adsorbate,adsorbate,1,1,0.09701905999997962,0.8764467239379883,0.7794276639380087,adsorbate:ads2,1,adsorbate:ads2,1,0.25,0.0,1,0,0.75
Re4S8,Ru,44,5,4,interstitial,interstitial,1,1,-1.9134984199999971,-1.0553512573242188,0.8581471626757784,interstitial:int2,1,interstitial:int2,1,0.25,0.0,0,1,0.75
Re4S8,Sc,21,4,4,interstitial,interstitial,1,1,-1.6514335400000275,-1.0929031372070312,0.5585304027929963,interstitial:int2,1,interstitial:int2,1,0.25,0.0,0,1,0.75
Re4S8,Se,34,4,4,adsorbate,adsorbate,1,1,3.587623699999994,3.338112711906433,0.2495109880935611,adsorbate:ads1,1,adsorbate:ads1,1,0.25,0.0,1,0,0.75
Re4S8,Si,14,3,4,adsorbate,adsorbate,1,1,0.7159295600000064,0.5551788806915283,0.16075067930847808,adsorbate:ads2,1,adsorbate:ads2,1,0.25,0.0,1,0,0.75
Re4S8,Tc,43,5,4,interstitial,interstitial,1,1,-1.2551857599999598,-1.5261645317077637,0.2709787717078038,interstitial:int2,1,interstitial:int2,1,0.25,0.0,0,1,0.75
Re4S8,Ti,22,4,4,interstitial,interstitial,1,1,-1.5173142999999527,-1.2403819561004639,0.27693234389948884,interstitial:int2,1,interstitial:int2,1,0.25,0.0,0,1,0.75
Re4S8,V,23,4,4,interstitial,interstitial,1,1,-1.8444136699999945,-1.7153637409210205,0.12904992907897395,interstitial:int2,1,interstitial:int2,1,0.25,0.0,0,1,0.75
Re4S8,Y,39,5,4,adsorbate,interstitial,1,0,0.35646707999995897,-0.5794968605041504,0.9359639405041094,adsorbate:ads2,1,interstitial:int2,0,0.25,0.35646707999995897,1,-1,-0.25
Re4S8,Zn,30,4,4,adsorbate,adsorbate,1,1,1.8435187499999868,2.0556057691574097,0.2120870191574229,adsorbate:ads2,1,adsorbate:ads0,0,0.25,0.037377829999968526,1,0,-0.25
Re4S8,Zr,40,5,3,interstitial,interstitial,1,1,-2.2086219000000256,-2.5973479747772217,0.3887260747771961,interstitial:int2,1,interstitial:int2,1,0.3333333333333333,0.0,0,1,0.6666666666666667
Re4Se8,Al,13,3,5,adsorbate,adsorbate,1,1,0.5847783400000146,1.2043602466583252,0.6195819066583106,adsorbate:ads2,1,adsorbate:ads2,1,0.2,0.0,1,0,0.8
Re4Se8,B,5,2,6,interstitial,interstitial,1,1,-2.615723380000021,-1.8903155326843262,0.7254078473156946,interstitial:int1,1,interstitial:int1,1,0.16666666666666666,0.0,0,1,0.8333333333333334
Re4Se8,Be,4,2,6,interstitial,interstitial,1,1,-1.3457150400000155,-0.5816433429718018,0.7640716970282138,interstitial:int1,1,interstitial:int0,0,0.16666666666666666,0.39482651999998075,0,1,-0.16666666666666666
Re4Se8,Bi,83,6,4,adsorbate,adsorbate,1,1,10.791974459999947,8.966707468032837,1.8252669919671103,adsorbate:ads2,1,adsorbate:ads2,1,0.25,0.0,1,0,0.75
Re4Se8,C,6,2,5,interstitial,interstitial,1,1,-1.6177262300000166,-1.9395623207092285,0.32183609070921193,interstitial:int0,1,interstitial:int0,1,0.2,0.0,0,1,0.8
Re4Se8,Ca,20,4,5,adsorbate,adsorbate,1,1,6.049745490000021,5.251511216163635,0.7982342738363855,adsorbate:ads2,1,adsorbate:ads2,1,0.2,0.0,1,0,0.8
Re4Se8,Cl,17,3,6,adsorbate,adsorbate,1,1,3.2229441599999973,3.1306827068328857,0.09226145316711154,adsorbate:ads1,1,adsorbate:ads1,1,0.16666666666666666,0.0,1,0,0.8333333333333334
Re4Se8,Co,27,4,6,interstitial,interstitial,1,1,-0.6301081799999797,-0.29091453552246094,0.33919364447751876,interstitial:int2,1,interstitial:int2,1,0.16666666666666666,0.0,0,1,0.8333333333333334
Re4Se8,Cr,24,4,5,interstitial,adsorbate,1,0,-0.04246618000002034,0.5043039321899414,0.5467701121899617,interstitial:int0,1,adsorbate:ads2,0,0.2,0.04246618000002034,0,0,-0.2
Re4Se8,F,9,2,5,adsorbate,adsorbate,1,1,2.1041117099999838,1.4760971069335938,0.62801460306639,adsorbate:ads1,1,adsorbate:ads1,1,0.2,0.0,1,0,0.8
Re4Se8,Fe,26,4,4,interstitial,adsorbate,1,0,-0.10095289000003094,0.06371116638183594,0.16466405638186687,interstitial:int2,1,adsorbate:ads2,0,0.25,0.10095289000003094,0,0,-0.25
Re4Se8,H,1,1,6,adsorbate,adsorbate,1,1,0.07493782000000238,0.1773439645767212,0.10240614457671882,adsorbate:ads1,1,adsorbate:ads1,1,0.16666666666666666,0.0,1,0,0.8333333333333334
Re4Se8,Hf,72,6,4,interstitial,interstitial,1,1,-1.463860779999949,-1.0417184829711914,0.4221422970287576,interstitial:int2,1,interstitial:int2,1,0.25,0.0,0,1,0.75
Re4Se8,Hg,80,6,4,adsorbate,adsorbate,1,1,11.70758626000003,9.680196285247803,2.027389974752227,adsorbate:ads2,1,adsorbate:ads2,1,0.25,0.0,1,0,0.75
Re4Se8,I,53,5,4,adsorbate,adsorbate,1,1,7.683948339999971,10.269227981567383,2.5852796415674115,adsorbate:ads1,1,adsorbate:ads1,1,0.25,0.0,1,0,0.75
Re4Se8,Li,3,2,5,adsorbate,adsorbate,1,1,3.178190900000004,2.6094112396240234,0.5687796603759807,adsorbate:ads2,1,adsorbate:int2,0,0.2,0.0354457500000081,1,0,-0.2
Re4Se8,Lu,71,6,5,adsorbate,interstitial,1,0,0.12250695000000178,-0.31459856033325195,0.43710551033325373,adsorbate:ads2,1,interstitial:int2,0,0.2,0.12250695000000178,1,-1,-0.2
Re4Se8,Mg,12,3,4,adsorbate,adsorbate,1,1,1.7545878199999831,1.5777508020401,0.17683701795988305,adsorbate:ads2,1,adsorbate:ads2,1,0.25,0.0,1,0,0.75
Re4Se8,Mn,25,4,5,interstitial,interstitial,1,1,-0.27302381999999126,-0.11827516555786133,0.15474865444212993,interstitial:int0,1,interstitial:int0,1,0.2,0.0,0,1,0.8
Re4Se8,Mo,42,5,4,adsorbate,interstitial,1,0,0.03514823000000611,-1.4053735733032227,1.4405218033032288,adsorbate:ads2,1,interstitial:int2,0,0.25,0.03514823000000611,1,-1,-0.25
Re4Se8,N,7,2,5,interstitial,interstitial,1,1,-0.5681303499999903,-0.1597597599029541,0.40837059009703625,interstitial:int0,1,interstitial:int0,1,0.2,0.0,0,1,0.8
Re4Se8,Nb,41,5,4,interstitial,interstitial,1,1,-0.1349666499999671,-0.972930908203125,0.8379642582031579,interstitial:int2,1,interstitial:int2,1,0.25,0.0,0,1,0.75
Re4Se8,Ni,28,4,5,interstitial,interstitial,1,1,-0.7732752200000164,-1.1480780839920044,0.37480286399198803,interstitial:int0,1,interstitial:int2,0,0.2,0.17433166000000755,0,1,-0.2
Re4Se8,O,8,2,5,adsorbate,adsorbate,1,1,0.9789761399999861,0.5772322416305542,0.4017438983694319,adsorbate:ads1,1,adsorbate:ads1,1,0.2,0.0,1,0,0.8
Re4Se8,Os,76,6,5,interstitial,adsorbate,1,0,-1.0495501499999609,0.12975263595581055,1.1793027859557714,interstitial:int2,1,adsorbate:ads2,0,0.2,1.0495501499999609,0,0,-0.2
Re4Se8,P,15,3,4,adsorbate,adsorbate,1,1,1.3467441499999486,0.9890258312225342,0.35771831877741445,adsorbate:ads1,1,adsorbate:ads1,1,0.25,0.0,1,0,0.75
Re4Se8,Pb,82,6,4,adsorbate,adsorbate,1,1,11.60594992,7.946853995323181,3.6590959246768193,adsorbate:ads1,1,adsorbate:ads2,0,0.25,0.021502679999969576,1,0,-0.25
Re4Se8,Pd,46,5,4,adsorbate,adsorbate,1,1,1.8295922699999776,1.3511139154434204,0.4784783545565572,adsorbate:ads2,1,adsorbate:ads2,1,0.25,0.0,1,0,0.75
Re4Se8,Rh,45,5,4,adsorbate,adsorbate,1,1,1.016428759999997,1.0904881954193115,0.07405943541931448,adsorbate:ads2,1,adsorbate:ads2,1,0.25,0.0,1,0,0.75
Re4Se8,Ru,44,5,4,interstitial,adsorbate,1,0,-0.848058409999966,0.32999420166015625,1.1780526116601222,interstitial:int2,1,adsorbate:ads2,0,0.25,0.848058409999966,0,0,-0.25
Re4Se8,S,16,3,4,adsorbate,adsorbate,1,1,3.5788837999999714,3.2265454530715942,0.3523383469283772,adsorbate:ads1,1,adsorbate:ads1,1,0.25,0.0,1,0,0.75
Re4Se8,Sc,21,4,5,adsorbate,adsorbate,1,1,0.010874639999997271,0.23934054374694824,0.22846590374695097,adsorbate:ads2,1,adsorbate:ads2,1,0.2,0.0,1,0,0.8
Re4Se8,Si,14,3,5,interstitial,adsorbate,1,0,-0.15465504000002284,0.15623092651367188,0.3108859665136947,interstitial:int0,1,adsorbate:ads1,0,0.2,0.15465504000002284,0,0,-0.2
Re4Se8,Tc,43,5,4,interstitial,interstitial,1,1,-1.4881113600000049,-0.7099103927612305,0.7782009672387744,interstitial:int2,1,interstitial:int2,1,0.25,0.0,0,1,0.75
Re4Se8,Ti,22,4,6,interstitial,interstitial,1,1,-1.773553370000002,-0.5277976989746094,1.2457556710253925,interstitial:int0,1,interstitial:int0,1,0.16666666666666666,0.0,0,1,0.8333333333333334
Re4Se8,V,23,4,5,interstitial,interstitial,1,1,-1.1050148299999583,-0.5274159908294678,0.5775988391704905,interstitial:int0,1,interstitial:int0,1,0.2,0.0,0,1,0.8
Re4Se8,Y,39,5,4,adsorbate,adsorbate,1,1,0.7879541700000345,0.9908442497253418,0.20289007972530726,adsorbate:ads2,1,adsorbate:ads2,1,0.25,0.0,1,0,0.75
